event,date,beginD,endD,O,H,L,C,R,T,V,N,CD,TD,F,P,A,pre_date,pre_R,pre_T,pre_V
fedofficialspeaking,2015-12-03 11:00:00,2015-12-03 10:59:00,2015-12-03 11:10:00,157.125,157.125,156.9375,157.0,-0.0007955449482895784,6.0,1675,400,187.5,314062.5,,,,2015-12-03 10:00:00,-0.0035594225825588293,23.0,4302
fedofficialspeaking,2015-12-04 15:00:00,2015-12-04 14:59:00,2015-12-04 15:10:00,158.09375,158.15625,158.03125,158.03125,-0.000395335046451868,4.0,933,144,125.0,116625.0,,,,2015-12-04 14:00:00,-0.0005927682276229994,6.0,1698
fedofficialspeaking,2015-12-07 11:30:00,2015-12-07 11:29:00,2015-12-07 11:40:00,159.875,159.96875,159.84375,159.9375,0.00039093041438623924,4.0,771,206,125.0,96375.0,,,,2015-12-07 10:30:00,0.0017605633802816902,12.0,2008
fedofficialspeaking,2015-12-16 13:30:00,2015-12-16 13:29:00,2015-12-16 13:40:00,159.8125,160.09375,159.4375,159.4375,-0.0023464998044583495,21.0,2744,739,656.25,1800750.0,,,,2015-12-16 12:30:00,0.0011831985801617037,9.0,1570
fedofficialspeaking,2015-12-18 12:00:00,2015-12-18 11:59:00,2015-12-18 12:10:00,161.59375,161.625,161.46875,161.5,-0.0005801585766776252,5.0,616,191,156.25,96250.0,,,,2015-12-18 11:00:00,0.0011618900077459333,7.0,1123
fedofficialspeaking,2016-01-03 10:00:00,2016-01-03 09:59:00,2016-01-03 10:10:00,158.15625,158.1875,158.15625,158.1875,0.00019758940920766647,1.0,8,2,31.25,250.0,,,,2016-01-03 09:00:00,0.00019758940920766647,1.0,8
fedofficialspeaking,2016-01-03 12:15:00,2016-01-03 12:14:00,2016-01-03 12:25:00,158.15625,158.1875,158.15625,158.1875,0.00019758940920766647,1.0,8,2,31.25,250.0,,,,2016-01-03 11:15:00,0.00019758940920766647,1.0,8
fedofficialspeaking,2016-01-03 16:30:00,2016-01-03 16:29:00,2016-01-03 16:40:00,158.15625,158.1875,158.15625,158.1875,0.00019758940920766647,1.0,8,2,31.25,250.0,,,,2016-01-03 15:30:00,0.00019758940920766647,1.0,8
fedofficialspeaking,2016-01-04 16:30:00,2016-01-04 16:29:00,2016-01-04 16:40:00,159.34375,159.375,159.34375,159.375,0.00019611688566385565,1.0,10,2,31.25,312.5,,,,2016-01-04 15:30:00,-0.0005880047040376323,5.0,396
fedofficialspeaking,2016-01-06 13:00:00,2016-01-06 12:59:00,2016-01-06 13:10:00,160.53125,160.6875,160.4375,160.4375,-0.0005839984426708196,8.0,1404,478,250.0,351000.0,,,,2016-01-06 12:00:00,0.0003891807744697412,5.0,474
fedofficialspeaking,2016-01-07 07:45:00,2016-01-07 07:44:00,2016-01-07 07:55:00,160.6875,160.96875,160.6875,160.78125,0.0005834305717619603,9.0,1230,370,281.25,345937.5,,,,2016-01-07 06:45:00,0.0,5.0,1326
fedofficialspeaking,2016-01-07 13:15:00,2016-01-07 13:14:00,2016-01-07 13:25:00,160.75,160.90625,160.71875,160.90625,0.0009720062208398134,6.0,1453,396,187.5,272437.5,,,,2016-01-07 12:15:00,0.0013645224171539962,13.0,1436
fedofficialspeaking,2016-01-08 10:30:00,2016-01-08 10:29:00,2016-01-08 10:40:00,161.25,161.46875,161.21875,161.28125,0.0001937984496124031,8.0,2617,681,250.0,654250.0,,,,2016-01-08 09:30:00,0.0007776049766718507,9.0,1631
fedofficialspeaking,2016-01-08 12:00:00,2016-01-08 11:59:00,2016-01-08 12:10:00,160.6875,160.875,160.5625,160.78125,0.0005834305717619603,10.0,1010,327,312.5,315625.0,,,,2016-01-08 11:00:00,0.0,10.0,2181
fedofficialspeaking,2016-01-11 11:40:00,2016-01-11 11:39:00,2016-01-11 11:50:00,160.5625,160.65625,160.53125,160.5625,0.0,4.0,1073,283,125.0,134125.0,,,,2016-01-11 10:40:00,-0.0009718172983479105,7.0,1336
fedofficialspeaking,2016-01-11 18:50:00,2016-01-11 18:49:00,2016-01-11 19:00:00,159.96875,159.96875,159.875,159.90625,-0.0003907013088493846,3.0,122,52,93.75,11437.5,,,,2016-01-11 17:50:00,-0.00019527436047646945,1.0,16
fedofficialspeaking,2016-01-12 04:30:00,2016-01-12 04:29:00,2016-01-12 04:40:00,159.625,159.71875,159.5625,159.59375,-0.00019577133907595928,5.0,407,124,156.25,63593.75,,,,2016-01-12 03:30:00,0.0011730205278592375,6.0,388
fedofficialspeaking,2016-01-12 14:15:00,2016-01-12 14:14:00,2016-01-12 14:25:00,162.53125,162.625,162.25,162.25,-0.0017304364545279755,12.0,1281,324,375.0,480375.0,,,,2016-01-12 13:15:00,-0.0005759262814359762,7.0,1623
fedofficialspeaking,2016-01-13 07:00:00,2016-01-13 06:59:00,2016-01-13 07:10:00,162.09375,162.25,162.03125,162.03125,-0.000385579332947754,7.0,1606,417,218.75,351312.5,,,,2016-01-13 06:00:00,-0.0003856536829926726,6.0,499
fedofficialspeaking,2016-01-13 11:30:00,2016-01-13 11:29:00,2016-01-13 11:40:00,162.5,162.65625,162.4375,162.625,0.0007692307692307692,7.0,941,288,218.75,205843.75,,,,2016-01-13 10:30:00,0.00019249278152069297,5.0,1018
fedofficialspeaking,2016-01-14 07:30:00,2016-01-14 07:29:00,2016-01-14 07:40:00,162.78125,162.90625,162.5,162.53125,-0.0015358034171626032,13.0,2517,658,406.25,1022531.25,,,,2016-01-14 06:30:00,-0.0019146084625694046,11.0,1221
fedofficialspeaking,2016-01-15 08:00:00,2016-01-15 07:59:00,2016-01-15 08:10:00,164.0,164.09375,163.6875,163.84375,-0.0009527439024390244,13.0,4953,1297,406.25,2012156.25,,,,2016-01-15 07:00:00,0.00038211692777990065,7.0,1594
fedofficialspeaking,2016-01-15 12:00:00,2016-01-15 11:59:00,2016-01-15 12:10:00,164.625,164.8125,164.5625,164.6875,0.00037965072133637056,8.0,1475,406,250.0,368750.0,,,,2016-01-15 11:00:00,-0.00038015586390420075,6.0,1294
fedofficialspeaking,2016-01-29 14:30:00,2016-01-29 14:29:00,2016-01-29 14:40:00,166.34375,166.40625,166.1875,166.28125,-0.00037572797294758596,7.0,3161,573,218.75,691468.75,,,,2016-01-29 13:30:00,0.0007514559458951719,4.0,1495
fedofficialspeaking,2016-02-02 12:00:00,2016-02-02 11:59:00,2016-02-02 12:10:00,168.3125,168.40625,168.25,168.28125,-0.0001856665428889714,5.0,746,259,156.25,116562.5,,,,2016-02-02 11:00:00,0.001114620100315809,7.0,1040
fedofficialspeaking,2016-02-10 12:30:00,2016-02-10 12:29:00,2016-02-10 12:40:00,173.0,173.0625,172.9375,173.0,0.0,4.0,1171,320,125.0,146375.0,,,,2016-02-10 11:30:00,-0.0005420054200542005,6.0,1649
fedofficialspeaking,2016-02-16 07:30:00,2016-02-16 07:29:00,2016-02-16 07:40:00,170.96875,171.59375,170.96875,171.5625,0.003472856881740084,20.0,2335,874,625.0,1459375.0,,,,2016-02-16 06:30:00,-0.00036569756811117204,8.0,837
fedofficialspeaking,2016-02-16 18:40:00,2016-02-16 18:39:00,2016-02-16 18:50:00,170.71875,170.75,170.71875,170.71875,0.0,1.0,8,8,31.25,250.0,,,,2016-02-16 17:40:00,-0.00018278194114421494,1.0,14
fedofficialspeaking,2016-02-17 13:00:00,2016-02-17 12:59:00,2016-02-17 13:10:00,169.125,169.4375,169.09375,169.1875,0.0003695491500369549,11.0,3187,986,343.75,1095531.25,,,,2016-02-17 12:00:00,-0.0005536076766931168,7.0,1357
fedofficialspeaking,2016-02-17 19:00:00,2016-02-17 18:59:00,2016-02-17 19:10:00,169.84375,169.90625,169.8125,169.90625,0.0003679852805887764,3.0,93,23,93.75,8718.75,,,,2016-02-17 18:00:00,-0.0001841959845275373,3.0,39
fedofficialspeaking,2016-02-18 14:30:00,2016-02-18 14:29:00,2016-02-18 14:40:00,171.375,171.46875,171.3125,171.46875,0.0005470459518599562,5.0,783,234,156.25,122343.75,,,,2016-02-18 13:30:00,-0.0009127418765972983,7.0,997
fedofficialspeaking,2016-02-19 07:30:00,2016-02-19 07:29:00,2016-02-19 07:40:00,171.34375,171.375,170.78125,170.84375,-0.002918110523436075,19.0,5632,1618,593.75,3344000.0,,,,2016-02-19 06:30:00,-0.0003633720930232558,7.0,420
fedofficialspeaking,2016-02-24 18:00:00,2016-02-24 17:59:00,2016-02-24 18:10:00,171.59375,171.6875,171.46875,171.625,0.00018211619012930248,7.0,85,49,218.75,18593.75,,,,2016-02-24 17:00:00,0.000363901018922853,3.0,46
fedofficialspeaking,2016-02-25 07:15:00,2016-02-25 07:14:00,2016-02-25 07:25:00,172.0625,172.09375,171.8125,172.09375,0.00018162005085361425,9.0,2197,525,281.25,617906.25,,,,2016-02-25 06:15:00,0.0007270083605961468,6.0,285
fedofficialspeaking,2016-02-25 11:00:00,2016-02-25 10:59:00,2016-02-25 11:10:00,172.65625,172.8125,172.625,172.75,0.0005429864253393666,6.0,1498,361,187.5,280875.0,,,,2016-02-25 10:00:00,0.0003619254433586681,7.0,1498
fedofficialspeaking,2016-03-07 11:00:00,2016-03-07 10:59:00,2016-03-07 11:10:00,170.0,170.03125,169.9375,169.9375,-0.0003676470588235294,3.0,439,141,93.75,41156.25,,,,2016-03-07 10:00:00,0.0005507618872774004,11.0,1563
fedofficialspeaking,2016-03-07 12:00:00,2016-03-07 11:59:00,2016-03-07 12:10:00,169.875,169.9375,169.84375,169.90625,0.0001839587932303164,3.0,485,198,93.75,45468.75,,,,2016-03-07 11:00:00,-0.0003676470588235294,3.0,439
fedofficialspeaking,2016-03-16 13:30:00,2016-03-16 13:29:00,2016-03-16 13:40:00,169.4375,169.46875,168.78125,169.125,-0.0018443378827001106,22.0,3006,1066,687.5,2066625.0,,,,2016-03-16 12:30:00,0.0,4.0,722
fedofficialspeaking,2016-03-18 08:00:00,2016-03-18 07:59:00,2016-03-18 08:10:00,170.875,170.875,170.6875,170.71875,-0.0009144111192392099,6.0,870,273,187.5,163125.0,,,,2016-03-18 07:00:00,-0.00036563071297989033,6.0,641
fedofficialspeaking,2016-03-18 10:00:00,2016-03-18 09:59:00,2016-03-18 10:10:00,171.15625,171.1875,170.90625,170.9375,-0.0012780719371918933,9.0,1175,273,281.25,330468.75,,,,2016-03-18 09:00:00,0.0009160864785635764,11.0,1554
fedofficialspeaking,2016-03-21 03:15:00,2016-03-21 03:14:00,2016-03-21 03:25:00,170.78125,170.9375,170.75,170.875,0.0005489478499542544,6.0,183,68,187.5,34312.5,,,,2016-03-21 02:15:00,-0.00018284878405558602,2.0,67
fedofficialspeaking,2016-03-21 11:40:00,2016-03-21 11:39:00,2016-03-21 11:50:00,170.0,170.0625,169.875,169.875,-0.0007352941176470588,6.0,691,196,187.5,129562.5,,,,2016-03-21 10:40:00,0.0005518763796909492,6.0,759
fedofficialspeaking,2016-03-22 12:30:00,2016-03-22 12:29:00,2016-03-22 12:40:00,170.15625,170.15625,169.5625,169.6875,-0.0027548209366391185,19.0,2156,544,593.75,1280125.0,,,,2016-03-22 11:30:00,0.0,2.0,895
fedofficialspeaking,2016-03-22 18:00:00,2016-03-22 17:59:00,2016-03-22 18:10:00,169.5,169.5,169.46875,169.5,0.0,1.0,12,11,31.25,375.0,,,,2016-03-22 17:00:00,-0.0003687315634218289,3.0,28
fedofficialspeaking,2016-03-24 07:15:00,2016-03-24 07:14:00,2016-03-24 07:25:00,172.0,172.0,171.71875,171.71875,-0.0016351744186046512,9.0,539,166,281.25,151593.75,,,,2016-03-24 06:15:00,0.0001818181818181818,3.0,343
fedofficialspeaking,2016-03-29 04:15:00,2016-03-29 04:14:00,2016-03-29 04:25:00,171.96875,171.96875,171.875,171.9375,-0.00018171906232963838,3.0,79,32,93.75,7406.25,,,,2016-03-29 03:15:00,-0.0009079353550027238,6.0,476
fedofficialspeaking,2016-03-29 10:30:00,2016-03-29 10:29:00,2016-03-29 10:40:00,172.28125,172.5625,172.28125,172.46875,0.0010883366588064574,9.0,964,238,281.25,271125.0,,,,2016-03-29 09:30:00,-0.0009066183136899365,7.0,2133
fedofficialspeaking,2016-04-04 08:30:00,2016-04-04 08:29:00,2016-04-04 08:40:00,173.25,173.40625,173.1875,173.1875,-0.00036075036075036075,7.0,887,311,218.75,194031.25,,,,2016-04-04 07:30:00,0.0009022013713460845,10.0,1177
fedofficialspeaking,2016-04-04 18:00:00,2016-04-04 17:59:00,2016-04-04 18:10:00,173.46875,173.53125,173.46875,173.46875,0.0,2.0,17,14,62.5,1062.5,,,,2016-04-04 17:00:00,0.000360555255092843,2.0,7
fedofficialspeaking,2016-04-05 00:00:00,2016-04-04 23:59:00,2016-04-05 00:10:00,173.53125,173.625,173.53125,173.625,0.0005402485143165856,3.0,36,22,93.75,3375.0,,,,2016-04-04 23:00:00,-0.0003597769382982551,2.0,36
fedofficialspeaking,2016-04-06 11:20:00,2016-04-06 11:19:00,2016-04-06 11:30:00,173.625,173.625,173.4375,173.625,0.0,6.0,1473,356,187.5,276187.5,,,,2016-04-06 10:20:00,0.0003595828838547285,5.0,1320
fedofficialspeaking,2016-04-06 13:00:00,2016-04-06 12:59:00,2016-04-06 13:10:00,173.53125,173.78125,173.5,173.65625,0.0007203313524221142,9.0,1504,587,281.25,423000.0,,,,2016-04-06 12:00:00,-0.0009004141905276427,6.0,827
fedofficialspeaking,2016-04-06 17:30:00,2016-04-06 17:29:00,2016-04-06 17:40:00,173.75,173.75,173.75,173.75,0.0,0.0,4,2,0.0,0.0,,,,2016-04-06 16:30:00,-0.0003596475454055026,2.0,8
fedofficialspeaking,2016-04-06 19:00:00,2016-04-06 18:59:00,2016-04-06 19:10:00,173.65625,173.71875,173.65625,173.65625,0.0,2.0,109,42,62.5,6812.5,,,,2016-04-06 18:00:00,-0.00017985611510791367,1.0,10
fedofficialspeaking,2016-04-07 19:15:00,2016-04-07 19:14:00,2016-04-07 19:25:00,175.53125,175.53125,175.40625,175.46875,-0.00035606195478013177,4.0,130,74,125.0,16250.0,,,,2016-04-07 18:15:00,0.0,0.0,2
fedofficialspeaking,2016-04-11 08:25:00,2016-04-11 08:24:00,2016-04-11 08:35:00,173.78125,173.96875,173.78125,173.875,0.000539471318108254,6.0,908,318,187.5,170250.0,,,,2016-04-11 07:25:00,0.00035887313834559486,6.0,721
fedofficialspeaking,2016-04-11 12:00:00,2016-04-11 11:59:00,2016-04-11 12:10:00,174.15625,174.21875,174.125,174.1875,0.00017943656917279743,3.0,360,90,93.75,33750.0,,,,2016-04-11 11:00:00,-0.0007156915369475756,7.0,1349
fedofficialspeaking,2016-04-11 14:00:00,2016-04-11 13:59:00,2016-04-11 14:10:00,174.46875,174.46875,174.34375,174.46875,0.0,4.0,988,207,125.0,123500.0,,,,2016-04-11 13:00:00,-0.0005375380756136893,5.0,405
fedofficialspeaking,2016-04-12 08:00:00,2016-04-12 07:59:00,2016-04-12 08:10:00,173.6875,173.875,173.6875,173.78125,0.0005397625044980209,6.0,1019,296,187.5,191062.5,,,,2016-04-12 07:00:00,0.00036023054755043225,4.0,716
fedofficialspeaking,2016-04-12 14:00:00,2016-04-12 13:59:00,2016-04-12 14:10:00,173.09375,173.09375,172.9375,172.9375,-0.0009026900162484203,5.0,1466,383,156.25,229062.5,,,,2016-04-12 13:00:00,0.000541907514450867,5.0,497
fedofficialspeaking,2016-04-12 15:00:00,2016-04-12 14:59:00,2016-04-12 15:10:00,173.21875,173.375,173.21875,173.375,0.0009020386072523904,5.0,724,170,156.25,113125.0,,,,2016-04-12 14:00:00,-0.0009026900162484203,5.0,1466
fedofficialspeaking,2016-04-14 09:00:00,2016-04-14 08:59:00,2016-04-14 09:10:00,173.6875,173.75,173.53125,173.5625,-0.0007196833393306944,7.0,2056,404,218.75,449750.0,,,,2016-04-14 08:00:00,0.0014477017734346724,10.0,2445
fedofficialspeaking,2016-04-15 11:30:00,2016-04-15 11:29:00,2016-04-15 11:40:00,174.5625,174.65625,174.5625,174.625,0.00035803795202291446,3.0,1383,332,93.75,129656.25,,,,2016-04-15 10:30:00,0.0005373455131649651,7.0,660
fedofficialspeaking,2016-04-18 07:30:00,2016-04-18 07:29:00,2016-04-18 07:40:00,174.09375,174.15625,173.75,173.8125,-0.0016155088852988692,13.0,2632,718,406.25,1069250.0,,,,2016-04-18 06:30:00,-0.00035803795202291446,3.0,222
fedofficialspeaking,2016-04-18 18:00:00,2016-04-18 17:59:00,2016-04-18 18:10:00,173.4375,173.4375,173.40625,173.40625,-0.00018018018018018018,1.0,22,10,31.25,687.5,,,,2016-04-18 17:00:00,-0.00018001800180018,3.0,8
fedofficialspeaking,2016-05-01 18:15:00,2016-05-01 18:14:00,2016-05-01 18:25:00,171.0625,171.21875,171.0625,171.21875,0.0009134088417975886,5.0,76,9,156.25,11875.0,,,,2016-05-01 17:15:00,-0.0001827485380116959,3.0,29
fedofficialspeaking,2016-05-02 07:50:00,2016-05-02 07:49:00,2016-05-02 08:00:00,170.90625,170.90625,170.65625,170.6875,-0.0012799414883891023,8.0,952,283,250.0,238000.0,,,,2016-05-02 06:50:00,0.00018214936247723133,3.0,261
fedofficialspeaking,2016-05-02 16:30:00,2016-05-02 16:29:00,2016-05-02 16:40:00,169.59375,169.59375,169.59375,169.59375,0.0,0.0,2,2,0.0,0.0,,,,2016-05-02 15:30:00,-0.00018412815319462345,5.0,371
fedofficialspeaking,2016-05-03 09:30:00,2016-05-03 09:29:00,2016-05-03 09:40:00,172.0,172.15625,172.0,172.03125,0.0001816860465116279,5.0,986,309,156.25,154062.5,,,,2016-05-03 08:30:00,-0.0009095870474804438,10.0,1606
fedofficialspeaking,2016-05-03 18:00:00,2016-05-03 17:59:00,2016-05-03 18:10:00,172.0,172.0,171.9375,171.9375,-0.0003633720930232558,2.0,2,2,62.5,125.0,,,,2016-05-03 17:00:00,0.0005457522284882663,5.0,22
fedofficialspeaking,2016-05-05 18:15:00,2016-05-05 18:14:00,2016-05-05 18:25:00,173.59375,173.59375,173.53125,173.53125,-0.00036003600360036,2.0,4,3,62.5,250.0,,,,2016-05-05 17:15:00,0.00018008283810552856,1.0,17
fedofficialspeaking,2016-05-09 04:10:00,2016-05-09 04:09:00,2016-05-09 04:20:00,172.6875,172.71875,172.59375,172.625,-0.0003619254433586681,4.0,312,71,125.0,39000.0,,,,2016-05-09 03:10:00,-0.0003610760064993681,5.0,203
fedofficialspeaking,2016-05-09 12:00:00,2016-05-09 11:59:00,2016-05-09 12:10:00,173.5,173.53125,173.3125,173.3125,-0.001080691642651297,7.0,804,178,218.75,175875.0,,,,2016-05-09 11:00:00,0.0007207207207207207,4.0,680
fedofficialspeaking,2016-05-09 17:00:00,2016-05-09 16:59:00,2016-05-09 17:10:00,173.625,173.8125,173.625,173.78125,0.0008999280057595393,6.0,60,22,187.5,11250.0,,,,2016-05-09 16:00:00,0.0007199424046076314,4.0,62
fedofficialspeaking,2016-05-10 02:15:00,2016-05-10 02:14:00,2016-05-10 02:25:00,173.125,173.125,173.03125,173.09375,-0.00018050541516245486,3.0,194,94,93.75,18187.5,,,,2016-05-10 01:15:00,-0.00018034265103697024,2.0,125
fedofficialspeaking,2016-05-12 10:00:00,2016-05-12 09:59:00,2016-05-12 10:10:00,173.5,173.59375,173.5,173.59375,0.0005403458213256485,3.0,595,170,93.75,55781.25,,,,2016-05-12 09:00:00,0.00036010082823190496,5.0,2256
fedofficialspeaking,2016-05-12 10:00:00,2016-05-12 09:59:00,2016-05-12 10:10:00,173.5,173.59375,173.5,173.59375,0.0005403458213256485,3.0,595,170,93.75,55781.25,,,,2016-05-12 09:00:00,0.00036010082823190496,5.0,2256
fedofficialspeaking,2016-05-12 12:30:00,2016-05-12 12:29:00,2016-05-12 12:40:00,173.40625,173.5,173.34375,173.5,0.0005406379527842854,5.0,820,216,156.25,128125.0,,,,2016-05-12 11:30:00,0.0003604902667627974,4.0,1881
fedofficialspeaking,2016-05-13 15:00:00,2016-05-13 14:59:00,2016-05-13 15:10:00,175.28125,175.34375,175.1875,175.21875,-0.00035656979853806385,5.0,1157,169,156.25,180781.25,,,,2016-05-13 14:00:00,-0.0007139032661074424,7.0,1310
fedofficialspeaking,2016-05-16 18:00:00,2016-05-16 17:59:00,2016-05-16 18:10:00,173.71875,173.84375,173.71875,173.84375,0.0007195538765965102,4.0,13,7,125.0,1625.0,,,,2016-05-16 17:00:00,0.0001798237727027513,3.0,14
fedofficialspeaking,2016-05-17 12:15:00,2016-05-17 12:14:00,2016-05-17 12:25:00,174.375,174.40625,174.375,174.40625,0.00017921146953405018,1.0,617,113,31.25,19281.25,,,,2016-05-17 11:15:00,0.00017911517105498835,4.0,571
fedofficialspeaking,2016-05-18 13:00:00,2016-05-18 12:59:00,2016-05-18 13:10:00,172.1875,172.59375,172.03125,172.28125,0.000544464609800363,18.0,4474,1673,562.5,2516625.0,,,,2016-05-18 12:00:00,-0.00018145527127563056,3.0,478
fedofficialspeaking,2016-05-19 08:15:00,2016-05-19 08:14:00,2016-05-19 08:25:00,171.71875,172.03125,171.71875,171.9375,0.0012738853503184713,10.0,2126,452,312.5,664375.0,,,,2016-05-19 07:15:00,0.00036423238025860496,6.0,1153
fedofficialspeaking,2016-05-19 09:30:00,2016-05-19 09:29:00,2016-05-19 09:40:00,172.59375,172.65625,172.5,172.59375,0.0,5.0,1642,380,156.25,256562.5,,,,2016-05-19 08:30:00,0.0005451571869889151,7.0,1717
fedofficialspeaking,2016-05-23 07:00:00,2016-05-23 06:59:00,2016-05-23 07:10:00,173.125,173.125,172.96875,173.0625,-0.00036101083032490973,5.0,463,139,156.25,72343.75,,,,2016-05-23 06:00:00,-0.00018031013342949875,3.0,252
fedofficialspeaking,2016-05-23 17:30:00,2016-05-23 17:29:00,2016-05-23 17:40:00,172.90625,172.90625,172.78125,172.78125,-0.0007229351165732876,4.0,23,12,125.0,2875.0,,,,2016-05-23 16:30:00,0.0001807337791433219,1.0,3
fedofficialspeaking,2016-05-25 08:00:00,2016-05-25 07:59:00,2016-05-25 08:10:00,171.90625,172.03125,171.78125,172.0,0.0005453553899291038,8.0,1324,401,250.0,331000.0,,,,2016-05-25 07:00:00,-0.0003630422944273008,3.0,890
fedofficialspeaking,2016-05-25 10:40:00,2016-05-25 10:39:00,2016-05-25 10:50:00,172.46875,172.59375,172.46875,172.5,0.0001811922449719152,4.0,1909,520,125.0,238625.0,,,,2016-05-25 09:40:00,0.001452696568004358,8.0,1746
fedofficialspeaking,2016-05-25 13:00:00,2016-05-25 12:59:00,2016-05-25 13:10:00,171.875,171.90625,171.78125,171.78125,-0.0005454545454545455,4.0,972,250,125.0,121500.0,,,,2016-05-25 12:00:00,-0.000362844702467344,6.0,1206
fedofficialspeaking,2016-05-26 04:15:00,2016-05-26 04:14:00,2016-05-26 04:25:00,171.78125,171.84375,171.75,171.8125,0.00018191740949608878,3.0,364,112,93.75,34125.0,,,,2016-05-26 03:15:00,0.00018188432157148054,3.0,203
fedofficialspeaking,2016-05-26 05:10:00,2016-05-26 05:09:00,2016-05-26 05:20:00,171.75,171.75,171.65625,171.65625,-0.0005458515283842794,3.0,331,78,93.75,31031.25,,,,2016-05-26 04:10:00,-0.00018188432157148054,1.0,185
fedofficialspeaking,2016-05-26 11:00:00,2016-05-26 10:59:00,2016-05-26 11:10:00,172.5625,172.59375,172.53125,172.59375,0.00018109380659181456,2.0,738,137,62.5,46125.0,,,,2016-05-26 10:00:00,0.00018115942028985507,3.0,949
fedofficialspeaking,2016-05-27 12:15:00,2016-05-27 12:14:00,2016-05-27 12:25:00,172.40625,172.46875,172.34375,172.40625,0.0,4.0,444,95,125.0,55500.0,,,,2016-05-27 11:15:00,-0.0003624501631025734,4.0,373
fedofficialspeaking,2016-05-29 19:35:00,2016-05-29 19:34:00,2016-05-29 19:45:00,174.5,174.5,174.34375,174.34375,-0.0008954154727793697,5.0,19,4,156.25,2968.75,,,,2016-05-29 18:35:00,0.000358487184083169,3.0,5
fedofficialspeaking,2016-06-02 07:35:00,2016-06-02 07:34:00,2016-06-02 07:45:00,175.84375,176.1875,175.84375,176.03125,0.0010662875422072153,11.0,1802,516,343.75,619437.5,,,,2016-06-02 06:35:00,-0.0007111111111111111,5.0,331
fedofficialspeaking,2016-06-02 12:00:00,2016-06-02 11:59:00,2016-06-02 12:10:00,177.125,177.125,177.0,177.03125,-0.000529287226534933,4.0,637,144,125.0,79625.0,,,,2016-06-02 11:00:00,0.00035310734463276836,5.0,1021
fedofficialspeaking,2016-06-03 02:45:00,2016-06-03 02:44:00,2016-06-03 02:55:00,176.96875,177.0625,176.96875,177.03125,0.0003531696980399082,3.0,317,86,93.75,29718.75,,,,2016-06-03 01:45:00,0.00035323207347227127,2.0,131
fedofficialspeaking,2016-06-06 01:00:00,2016-06-06 00:59:00,2016-06-06 01:10:00,179.25,179.25,179.0625,179.09375,-0.0008716875871687587,6.0,180,76,187.5,33750.0,,,,2016-06-06 00:00:00,0.0005232862375719519,4.0,101
fedofficialspeaking,2016-06-06 11:30:00,2016-06-06 11:29:00,2016-06-06 11:40:00,178.25,178.53125,178.0625,178.5,0.001402524544179523,15.0,1967,631,468.75,922031.25,,,,2016-06-06 10:30:00,0.0,4.0,2041
fedofficialspeaking,2016-06-23 18:00:00,2016-06-23 17:59:00,2016-06-23 18:10:00,178.34375,179.0625,178.34375,178.8125,0.0026283511477133343,23.0,254,180,718.75,182562.5,,,,2016-06-23 17:00:00,-0.0017562346329469617,10.0,231
fedofficialspeaking,2016-06-30 12:30:00,2016-06-30 12:29:00,2016-06-30 12:40:00,186.46875,186.625,186.375,186.5,0.00016758840288252054,8.0,1605,334,250.0,401250.0,,,,2016-06-30 11:30:00,-0.0026746907388833165,21.0,5324
fedofficialspeaking,2016-07-06 13:00:00,2016-07-06 12:59:00,2016-07-06 13:10:00,191.34375,191.53125,191.15625,191.34375,0.0,12.0,2197,810,375.0,823875.0,,,,2016-07-06 12:00:00,-0.0011406224539677367,7.0,962
fedofficialspeaking,2016-07-11 09:00:00,2016-07-11 08:59:00,2016-07-11 09:10:00,192.90625,193.125,192.8125,192.9375,0.00016199578810950914,10.0,1088,327,312.5,340000.0,,,,2016-07-11 08:00:00,-0.0003249390739236393,5.0,1252
fedofficialspeaking,2016-07-11 20:30:00,2016-07-11 20:29:00,2016-07-11 20:40:00,191.625,191.625,191.3125,191.375,-0.001304631441617743,10.0,236,96,312.5,73750.0,,,,2016-07-11 19:30:00,-0.001463176719232645,10.0,249
fedofficialspeaking,2016-07-12 08:15:00,2016-07-12 08:14:00,2016-07-12 08:25:00,188.90625,189.125,188.90625,189.09375,0.0009925558312655087,7.0,1445,307,218.75,316093.75,,,,2016-07-12 07:15:00,0.0009897723523589574,8.0,1841
fedofficialspeaking,2016-07-12 08:35:00,2016-07-12 08:34:00,2016-07-12 08:45:00,188.65625,188.71875,188.5,188.65625,0.0,7.0,4257,898,218.75,931218.75,,,,2016-07-12 07:35:00,-0.00032954358213873783,6.0,1303
fedofficialspeaking,2016-07-12 16:30:00,2016-07-12 16:29:00,2016-07-12 16:40:00,188.875,188.875,188.8125,188.8125,-0.00033090668431502316,2.0,6,2,62.5,375.0,,,,2016-07-12 15:30:00,0.00016539861065167054,5.0,411
fedofficialspeaking,2016-07-12 21:30:00,2016-07-12 21:29:00,2016-07-12 21:40:00,189.5625,189.5625,189.5,189.5,-0.0003297065611605671,2.0,65,38,62.5,4062.5,,,,2016-07-12 20:30:00,-0.00016512549537648613,3.0,279
fedofficialspeaking,2016-07-13 08:00:00,2016-07-13 07:59:00,2016-07-13 08:10:00,190.15625,190.28125,190.0625,190.21875,0.0003286770747740345,7.0,1004,285,218.75,219625.0,,,,2016-07-13 07:00:00,0.0011516946363935505,9.0,785
